MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed
NC074,MORT_CHILD,Health,33.78222112382822,33.78222112382822
NC074,MURDER,Safety,61.822130288611135,61.822130288611135
NC074,CRIME,Safety,35.15973150220519,35.15973150220519
NC074,AUDIT_CLEAN,Governance,22.92384960906285,22.92384960906285
NC074,UNAUTH_PCT,Governance,43.03261273531856,43.03261273531856
NC075,POP_2022,Demographics,46.83052878477722,46.83052878477722
NC075,POP_DENSITY,Demographics,7.5568899513320815,7.5568899513320815
NC075,POP_GROWTH_PCT,Demographics,22.016814189227283,22.016814189227283
NC075,PCT_WATER,Infrastructure,45.206711263647094,45.206711263647094
NC075,PCT_SAN,Infrastructure,36.836536480220914,36.836536480220914
NC075,PCT_ELEC,Infrastructure,52.896225422921816,52.896225422921816
NC075,REV_PC,Finance,20.706633453828772,20.706633453828772
NC075,GRANT_PCT,Finance,59.282274971066016,59.282274971066016
NC075,SURPLUS_PCT,Finance,21.3248180587961,21.3248180587961
NC075,POV_PCT,Poverty,77.85468603875259,77.85468603875259
NC075,GINI,Poverty,10.684834312433665,10.684834312433665
NC075,HIV_PCT,Health,23.14891459233175,23.14891459233175
NC075,MORT_CHILD,Health,53.34741606063658,53.34741606063658
NC075,MURDER,Safety,78.28466502995276,78.28466502995276
NC075,CRIME,Safety,51.300860722323414,51.300860722323414
NC075,AUDIT_CLEAN,Governance,56.25715840364782,56.25715840364782
NC075,UNAUTH_PCT,Governance,45.35073803346117,45.35073803346117
NC076,POP_2022,Demographics,14.47203091769613,14.47203091769613
NC076,POP_DENSITY,Demographics,25.197233035212413,25.197233035212413
NC076,POP_GROWTH_PCT,Demographics,10.761805600374466,10.761805600374466
NC076,PCT_WATER,Infrastructure,9.42580064446257,9.42580064446257
NC076,PCT_SAN,Infrastructure,43.034978386394926,43.034978386394926
NC076,PCT_ELEC,Infrastructure,12.536440358240768,12.536440358240768
NC076,REV_PC,Finance,41.39108013446723,41.39108013446723
NC076,GRANT_PCT,Finance,8.963544955578048,8.963544955578048
NC076,SURPLUS_PCT,Finance,40.92766040233509,40.92766040233509
NC076,POV_PCT,Poverty,25.22634862074075,25.22634862074075
NC076,GINI,Poverty,63.13231067301289,63.13231067301289
NC076,HIV_PCT,Health,41.4743779115813,41.4743779115813
NC076,MORT_CHILD,Health,59.715657859882825,59.715657859882825
NC076,MURDER,Safety,19.88706567149615,19.88706567149615
NC076,CRIME,Safety,36.122866804883344,36.122866804883344
NC076,AUDIT_CLEAN,Governance,15.378256837674435,15.378256837674435
NC076,UNAUTH_PCT,Governance,26.72789514511164,26.72789514511164
NC077,POP_2022,Demographics,29.75791554510742,29.75791554510742
NC077,POP_DENSITY,Demographics,20.482835586257217,20.482835586257217
NC077,POP_GROWTH_PCT,Demographics,10.689942823086099,10.689942823086099
NC077,PCT_WATER,Infrastructure,6.729653526946944,6.729653526946944
NC077,PCT_SAN,Infrastructure,11.794962314147945,11.794962314147945
NC077,PCT_ELEC,Infrastructure,13.873070729930845,13.873070729930845
NC077,REV_PC,Finance,47.54987793343689,47.54987793343689
NC077,GRANT_PCT,Finance,3.0300293597343426,3.0300293597343426
NC077,SURPLUS_PCT,Finance,7.637543074933898,7.637543074933898
NC077,POV_PCT,Poverty,70.81797142465831,70.81797142465831
NC077,GINI,Poverty,22.27007900303492,22.27007900303492
NC077,HIV_PCT,Health,41.420920183296715,41.420920183296715
NC077,MORT_CHILD,Health,47.8463429300099,47.8463429300099
NC077,MURDER,Safety,48.250522595625604,48.250522595625604
NC077,CRIME,Safety,4.553715387838807,4.553715387838807
NC077,AUDIT_CLEAN,Governance,30.378806402010195,30.378806402010195
NC077,UNAUTH_PCT,Governance,2.6354546096321556,2.6354546096321556
NC078,POP_2022,Demographics,83.92635717820647,83.92635717820647
NC078,POP_DENSITY,Demographics,3.1024947196879964,3.1024947196879964
NC078,POP_GROWTH_PCT,Demographics,14.043195622603598,14.043195622603598
NC078,PCT_WATER,Infrastructure,14.187982903169907,14.187982903169907
NC078,PCT_SAN,Infrastructure,5.066790465542393,5.066790465542393
NC078,PCT_ELEC,Infrastructure,62.05187819513091,62.05187819513091
NC078,REV_PC,Finance,83.44895802166991,83.44895802166991
NC078,GRANT_PCT,Finance,25.48501761374765,25.48501761374765
NC078,SURPLUS_PCT,Finance,8.591537063111797,8.591537063111797
NC078,POV_PCT,Poverty,9.738509974520426,9.738509974520426
NC078,GINI,Poverty,30.11782562955797,30.11782562955797
NC078,HIV_PCT,Health,28.672691536771122,28.672691536771122
NC078,MORT_CHILD,Health,21.97407747279711,21.97407747279711
NC078,MURDER,Safety,39.427505079524565,39.427505079524565
NC078,CRIME,Safety,42.90346285630973,42.90346285630973
NC078,AUDIT_CLEAN,Governance,41.46166515875801,41.46166515875801
NC078,UNAUTH_PCT,Governance,28.677502560630256,28.677502560630256
NC082,POP_2022,Demographics,22.967563408514764,22.967563408514764
NC082,POP_DENSITY,Demographics,58.31666195613432,58.31666195613432
NC082,POP_GROWTH_PCT,Demographics,45.25027518843061,45.25027518843061
NC082,PCT_WATER,Infrastructure,62.767150496693006,62.767150496693006
NC082,PCT_SAN,Infrastructure,60.80151098944462,60.80151098944462
NC082,PCT_ELEC,Infrastructure,16.564758619057688,16.564758619057688
NC082,REV_PC,Finance,16.315555850847936,16.315555850847936
NC082,GRANT_PCT,Finance,29.889185625189434,29.889185625189434
NC082,SURPLUS_PCT,Finance,23.874691834186642,23.874691834186642
NC082,POV_PCT,Poverty,60.10503551952201,60.10503551952201
NC082,GINI,Poverty,52.02619351975835,52.02619351975835
NC082,HIV_PCT,Health,66.98367987570622,66.98367987570622
NC082,MORT_CHILD,Health,52.92973634821837,52.92973634821837
NC082,MURDER,Safety,49.172991637467376,49.172991637467376
NC082,CRIME,Safety,68.99459560688341,68.99459560688341
NC082,AUDIT_CLEAN,Governance,54.39454679470097,54.39454679470097
NC082,UNAUTH_PCT,Governance,46.36201926875437,46.36201926875437
NC084,POP_2022,Demographics,54.60906067861371,54.60906067861371
NC084,POP_DENSITY,Demographics,27.3036176630558,27.3036176630558
NC084,POP_GROWTH_PCT,Demographics,18.913187901641567,18.913187901641567
NC084,PCT_WATER,Infrastructure,8.243534824447007,8.243534824447007
NC084,PCT_SAN,Infrastructure,39.06050918090823,39.06050918090823
NC084,PCT_ELEC,Infrastructure,49.74101083684938,49.74101083684938
NC084,REV_PC,Finance,23.988251971331398,23.988251971331398
NC084,GRANT_PCT,Finance,51.15831247559677,51.15831247559677
NC084,SURPLUS_PCT,Finance,14.40030063943152,14.40030063943152
NC084,POV_PCT,Poverty,23.890932503841704,23.890932503841704
NC084,GINI,Poverty,24.198101757911274,24.198101757911274
NC084,HIV_PCT,Health,10.46011255185306,10.46011255185306
NC084,MORT_CHILD,Health,72.67722075963746,72.67722075963746
NC084,MURDER,Safety,23.676147346224777,23.676147346224777
NC084,CRIME,Safety,16.845384567911335,16.845384567911335
NC084,AUDIT_CLEAN,Governance,25.5192422686701,25.5192422686701
NC084,UNAUTH_PCT,Governance,15.056274770516595,15.056274770516595
NC085,POP_2022,Demographics,44.802641493101696,44.802641493101696
NC085,POP_DENSITY,Demographics,79.66479938890808,79.66479938890808
NC085,POP_GROWTH_PCT,Demographics,47.42109290134451,47.42109290134451
NC085,PCT_WATER,Infrastructure,43.42249674399457,43.42249674399457
NC085,PCT_SAN,Infrastructure,86.190512730288,86.190512730288
NC085,PCT_ELEC,Infrastructure,86.80508801903657,86.80508801903657
NC085,REV_PC,Finance,70.33980944322283,70.33980944322283
NC085,GRANT_PCT,Finance,50.897653319226656,50.897653319226656
NC085,SURPLUS_PCT,Finance,55.210578697673526,55.210578697673526
NC085,POV_PCT,Poverty,43.91700076850082,43.91700076850082
NC085,GINI,Poverty,40.104537619427106,40.104537619427106
NC085,HIV_PCT,Health,39.111670233831354,39.111670233831354
NC085,MORT_CHILD,Health,47.63891186429585,47.63891186429585
NC085,MURDER,Safety,39.3055801863051,39.3055801863051
NC085,CRIME,Safety,28.72589762913702,28.72589762913702
NC085,AUDIT_CLEAN,Governance,64.38805339507812,64.38805339507812
NC085,UNAUTH_PCT,Governance,64.69191161786874,64.69191161786874
NC086,POP_2022,Demographics,79.01585516856633,79.01585516856633
NC086,POP_DENSITY,Demographics,31.633232632905948,31.633232632905948
NC086,POP_GROWTH_PCT,Demographics,50.92201179246541,50.92201179246541
NC086,PCT_WATER,Infrastructure,51.254251585496036,51.254251585496036
NC086,PCT_SAN,Infrastructure,39.92324877748934,39.92324877748934
NC086,PCT_ELEC,Infrastructure,59.88667177499352,59.88667177499352
NC086,REV_PC,Finance,60.504583737014286,60.504583737014286
NC086,GRANT_PCT,Finance,51.5482219039508,51.5482219039508
NC086,SURPLUS_PCT,Finance,39.88720589904409,39.88720589904409
NC086,POV_PCT,Poverty,37.8493978289093,37.8493978289093
NC086,GINI,Poverty,17.644922024058815,17.644922024058815
NC086,HIV_PCT,Health,28.881644427646165,28.881644427646165
NC086,MORT_CHILD,Health,32.55984952196624,32.55984952196624
NC086,MURDER,Safety,22.520564751411317,22.520564751411317
NC086,CRIME,Safety,53.798479333753285,53.798479333753285
NC086,AUDIT_CLEAN,Governance,68.9325573797402,68.9325573797402
NC086,UNAUTH_PCT,Governance,26.838751353417,26.838751353417
NC087,POP_2022,Demographics,65.66882871489274,65.66882871489274
NC087,POP_DENSITY,Demographics,39.3177772094058,39.3177772094058
NC087,POP_GROWTH_PCT,Demographics,53.90155658121676,53.90155658121676
NC087,PCT_WATER,Infrastructure,46.193408416444484,46.193408416444484
NC087,PCT_SAN,Infrastructure,72.03791297212882,72.03791297212882
NC087,PCT_ELEC,Infrastructure,46.42423652315644,46.42423652315644
NC087,REV_PC,Finance,80.23320827413293,80.23320827413293
NC087,GRANT_PCT,Finance,55.08558452675602,55.08558452675602
NC087,SURPLUS_PCT,Finance,47.00792580810338,47.00792580810338
NC087,POV_PCT,Poverty,34.93389475309674,34.93389475309674
NC087,GINI,Poverty,65.064090205907,65.064090205907
NC087,HIV_PCT,Health,77.90436804452361,77.90436804452361
NC087,MORT_CHILD,Health,65.46642513073749,65.46642513073749
NC087,MURDER,Safety,104.77663332828848,104.77663332828848
NC087,CRIME,Safety,88.59574904940837,88.59574904940837
NC087,AUDIT_CLEAN,Governance,53.849444705659685,53.849444705659685
NC087,UNAUTH_PCT,Governance,53.639451323858616,53.639451323858616
NC091,POP_2022,Demographics,54.39393438970706,54.39393438970706
NC091,POP_DENSITY,Demographics,28.239616391486297,28.239616391486297
NC091,POP_GROWTH_PCT,Demographics,68.32576613064973,68.32576613064973
NC091,PCT_WATER,Infrastructure,52.232010436871676,52.232010436871676
NC091,PCT_SAN,Infrastructure,50.129178217170654,50.129178217170654
NC091,PCT_ELEC,Infrastructure,58.73907335541632,58.73907335541632
NC091,REV_PC,Finance,79.45659766738117,79.45659766738117
NC091,GRANT_PCT,Finance,48.4191070437501,48.4191070437501
NC091,SURPLUS_PCT,Finance,42.739192582572315,42.739192582572315
NC091,POV_PCT,Poverty,75.17439246645156,75.17439246645156
NC091,GINI,Poverty,64.35100831982271,64.35100831982271
NC091,HIV_PCT,Health,38.580403192325555,38.580403192325555
NC091,MORT_CHILD,Health,45.1037289731804,45.1037289731804
NC091,MURDER,Safety,48.907618318775974,48.907618318775974
NC091,CRIME,Safety,52.236258892099656,52.236258892099656
NC091,AUDIT_CLEAN,Governance,17.86800298121772,17.86800298121772
NC091,UNAUTH_PCT,Governance,14.150307843968797,14.150307843968797
NC092,POP_2022,Demographics,7.252199559950924,7.252199559950924
NC092,POP_DENSITY,Demographics,5.705231139773154,5.705231139773154
NC092,POP_GROWTH_PCT,Demographics,12.123519720549949,12.123519720549949
NC092,PCT_WATER,Infrastructure,37.69421284180009,37.69421284180009
NC092,PCT_SAN,Infrastructure,21.621416873505233,21.621416873505233
NC092,PCT_ELEC,Infrastructure,28.927892100203763,28.927892100203763
NC092,REV_PC,Finance,0.5139317991547685,0.5139317991547685
NC092,GRANT_PCT,Finance,15.767155941581096,15.767155941581096
NC092,SURPLUS_PCT,Finance,36.745153234896804,36.745153234896804
NC092,POV_PCT,Poverty,36.899049163536034,36.899049163536034
NC092,GINI,Poverty,10.508523436241841,10.508523436241841
NC092,HIV_PCT,Health,28.23324772759107,28.23324772759107
NC092,MORT_CHILD,Health,68.97695706964664,68.97695706964664
NC092,MURDER,Safety,24.64804141488724,24.64804141488724
NC092,CRIME,Safety,11.136261077151094,11.136261077151094
NC092,AUDIT_CLEAN,Governance,21.524752212756795,21.524752212756795
NC092,UNAUTH_PCT,Governance,26.84354215053666,26.84354215053666
NC093,POP_2022,Demographics,41.97663238618901,41.97663238618901
NC093,POP_DENSITY,Demographics,44.372905986469966,44.372905986469966
NC093,POP_GROWTH_PCT,Demographics,16.131064061263206,16.131064061263206
NC093,PCT_WATER,Infrastructure,25.747390498280975,25.747390498280975
NC093,PCT_SAN,Infrastructure,42.01329525857005,42.01329525857005
NC093,PCT_ELEC,Infrastructure,41.69464059955126,41.69464059955126
NC093,REV_PC,Finance,33.676214502799986,33.676214502799986
NC093,GRANT_PCT,Finance,41.45972827847126,41.45972827847126
NC093,SURPLUS_PCT,Finance,46.22029710828411,46.22029710828411
NC093,POV_PCT,Poverty,62.788269130490505,62.788269130490505
NC093,GINI,Poverty,43.015765295478985,43.015765295478985
NC093,HIV_PCT,Health,52.982064105965065,52.982064105965065
NC093,MORT_CHILD,Health,34.16799397132158,34.16799397132158
NC093,MURDER,Safety,56.44191447196964,56.44191447196964
NC093,CRIME,Safety,52.51460595224714,52.51460595224714
NC093,AUDIT_CLEAN,Governance,62.316340063596385,62.316340063596385
NC093,UNAUTH_PCT,Governance,59.26920924888975,59.26920924888975
NC094,POP_2022,Demographics,36.774712457622925,36.774712457622925
NC094,POP_DENSITY,Demographics,23.031651826844396,23.031651826844396
NC094,POP_GROWTH_PCT,Demographics,29.898784540889363,29.898784540889363
NC094,PCT_WATER,Infrastructure,46.27017856903053,46.27017856903053
NC094,PCT_SAN,Infrastructure,11.958508611944112,11.958508611944112
NC094,PCT_ELEC,Infrastructure,12.431844426062689,12.431844426062689
NC094,REV_PC,Finance,28.62862795900724,28.62862795900724
NC094,GRANT_PCT,Finance,33.30559380530907,33.30559380530907
NC094,SURPLUS_PCT,Finance,8.517870014719911,8.517870014719911
NC094,POV_PCT,Poverty,23.504748731733834,23.504748731733834
NC094,GINI,Poverty,23.120024515424305,23.120024515424305
NC094,HIV_PCT,Health,19.30560231206941,19.30560231206941
NC094,MORT_CHILD,Health,20.608120214824805,20.608120214824805
NC094,MURDER,Safety,21.853643343030676,21.853643343030676
NC094,CRIME,Safety,21.79414114353962,21.79414114353962
NC094,AUDIT_CLEAN,Governance,53.31828549154537,53.31828549154537
NC094,UNAUTH_PCT,Governance,0.6840340298224916,0.6840340298224916
NC451,POP_2022,Demographics,23.507548575907748,23.507548575907748
NC451,POP_DENSITY,Demographics,12.24391596638668,12.24391596638668
NC451,POP_GROWTH_PCT,Demographics,30.381666676517185,30.381666676517185
NC451,PCT_WATER,Infrastructure,32.08712891747998,32.08712891747998
NC451,PCT_SAN,Infrastructure,29.800456473314874,29.800456473314874
NC451,PCT_ELEC,Infrastructure,62.153546789675204,62.153546789675204
NC451,REV_PC,Finance,57.212350446739265,57.212350446739265
NC451,GRANT_PCT,Finance,41.55713448534608,41.55713448534608
NC451,SURPLUS_PCT,Finance,32.58773892920276,32.58773892920276
NC451,POV_PCT,Poverty,60.523793362137276,60.523793362137276
NC451,GINI,Poverty,39.60484280328297,39.60484280328297
NC451,HIV_PCT,Health,23.634599221630843,23.634599221630843
NC451,MORT_CHILD,Health,5.67502645030897,5.67502645030897
NC451,MURDER,Safety,31.173710122086348,31.173710122086348
NC451,CRIME,Safety,55.09287234345217,55.09287234345217
NC451,AUDIT_CLEAN,Governance,85.53077379086179,85.53077379086179
NC451,UNAUTH_PCT,Governance,41.23220692378952,41.23220692378952
NC452,POP_2022,Demographics,19.692889697593913,19.692889697593913
NC452,POP_DENSITY,Demographics,11.300695834315722,11.300695834315722
NC452,POP_GROWTH_PCT,Demographics,46.03909792611198,46.03909792611198
NC452,PCT_WATER,Infrastructure,0.2923210476853697,0.2923210476853697
NC452,PCT_SAN,Infrastructure,46.00690202809776,46.00690202809776
NC452,PCT_ELEC,Infrastructure,51.35423212525825,51.35423212525825
NC452,REV_PC,Finance,43.725589064657285,43.725589064657285
NC452,GRANT_PCT,Finance,30.606766561228852,30.606766561228852
NC452,SURPLUS_PCT,Finance,46.29881307093629,46.29881307093629
NC452,POV_PCT,Poverty,38.418767422566,38.418767422566
NC452,GINI,Poverty,19.437523162788164,19.437523162788164
NC452,HIV_PCT,Health,72.00824644750051,72.00824644750051
NC452,MORT_CHILD,Health,27.966412407789676,27.966412407789676
NC452,MURDER,Safety,50.51504600899818,50.51504600899818
NC452,CRIME,Safety,13.37228565391429,13.37228565391429
NC452,AUDIT_CLEAN,Governance,60.52941765561858,60.52941765561858
NC452,UNAUTH_PCT,Governance,64.37527489309164,64.37527489309164
NC453,POP_2022,Demographics,40.59667574253277,40.59667574253277
NC453,POP_DENSITY,Demographics,51.17542069475517,51.17542069475517
NC453,POP_GROWTH_PCT,Demographics,51.17030363215125,51.17030363215125
NC453,PCT_WATER,Infrastructure,27.144328607185514,27.144328607185514
NC453,PCT_SAN,Infrastructure,50.942446108786804,50.942446108786804
NC453,PCT_ELEC,Infrastructure,23.827390602548892,23.827390602548892
NC453,REV_PC,Finance,27.82486152709348,27.82486152709348
NC453,GRANT_PCT,Finance,62.53886286424597,62.53886286424597
NC453,SURPLUS_PCT,Finance,59.49315381400405,59.49315381400405
NC453,POV_PCT,Poverty,25.87248995768415,25.87248995768415
NC453,GINI,Poverty,25.328473129979187,25.328473129979187
NC453,HIV_PCT,Health,27.088067950846558,27.088067950846558
NC453,MORT_CHILD,Health,54.652791329309814,54.652791329309814
NC453,MURDER,Safety,20.00030438379206,20.00030438379206
NC453,CRIME,Safety,47.13425278071905,47.13425278071905
NC453,AUDIT_CLEAN,Governance,54.93693621268589,54.93693621268589
NC453,UNAUTH_PCT,Governance,38.235090994138,38.235090994138
DC37,POP_2022,Demographics,70.20127393729855,70.20127393729855
DC37,POP_DENSITY,Demographics,43.91379661020415,43.91379661020415
DC37,POP_GROWTH_PCT,Demographics,45.72288798012171,45.72288798012171
DC37,PCT_WATER,Infrastructure,30.45507537736287,30.45507537736287
DC37,PCT_SAN,Infrastructure,70.3435469524041,70.3435469524041
DC37,PCT_ELEC,Infrastructure,34.66959106042259,34.66959106042259
DC37,REV_PC,Finance,56.995436354301184,56.995436354301184
DC37,GRANT_PCT,Finance,48.5736786574813,48.5736786574813
DC37,SURPLUS_PCT,Finance,28.94433873776675,28.94433873776675
DC37,POV_PCT,Poverty,37.81793712353358,37.81793712353358
DC37,GINI,Poverty,77.65744478081467,77.65744478081467
DC37,HIV_PCT,Health,54.03315085268961,54.03315085268961
DC37,MORT_CHILD,Health,29.81699317266316,29.81699317266316
DC37,MURDER,Safety,56.106565746973835,56.106565746973835
DC37,CRIME,Safety,47.0777193681091,47.0777193681091
DC37,AUDIT_CLEAN,Governance,119.08092804488363,119.08092804488363
DC37,UNAUTH_PCT,Governance,55.70247682684545,55.70247682684545
DC38,POP_2022,Demographics,22.38750305867271,22.38750305867271
DC38,POP_DENSITY,Demographics,58.400558355742085,58.400558355742085
DC38,POP_GROWTH_PCT,Demographics,6.820723345856912,6.820723345856912
DC38,PCT_WATER,Infrastructure,31.88640312762195,31.88640312762195
DC38,PCT_SAN,Infrastructure,69.88856989362145,69.88856989362145
DC38,PCT_ELEC,Infrastructure,27.67601431280492,27.67601431280492
DC38,REV_PC,Finance,4.666020892961576,4.666020892961576
DC38,GRANT_PCT,Finance,22.081640711788047,22.081640711788047
DC38,SURPLUS_PCT,Finance,59.09036081918074,59.09036081918074
DC38,POV_PCT,Poverty,37.521391926415426,37.521391926415426
DC38,GINI,Poverty,13.222877809749644,13.222877809749644
DC38,HIV_PCT,Health,16.29514385641952,16.29514385641952
DC38,MORT_CHILD,Health,18.805994577003734,18.805994577003734
DC38,MURDER,Safety,37.22395768107992,37.22395768107992
DC38,CRIME,Safety,56.76392265877306,56.76392265877306
DC38,AUDIT_CLEAN,Governance,51.048460255983414,51.048460255983414
DC38,UNAUTH_PCT,Governance,39.12024364218257,39.12024364218257
DC39,POP_2022,Demographics,1.6328952011496654,1.6328952011496654
DC39,POP_DENSITY,Demographics,1.558650279868825,1.558650279868825
DC39,POP_GROWTH_PCT,Demographics,35.66504042427527,35.66504042427527
DC39,PCT_WATER,Infrastructure,1.9094219586578873,1.9094219586578873
DC39,PCT_SAN,Infrastructure,20.488659578627914,20.488659578627914
DC39,PCT_ELEC,Infrastructure,31.08300892372354,31.08300892372354
DC39,REV_PC,Finance,2.2481200927462233,2.2481200927462233
DC39,GRANT_PCT,Finance,4.51475331282273,4.51475331282273
DC39,SURPLUS_PCT,Finance,23.117578708643627,23.117578708643627
DC39,POV_PCT,Poverty,35.07300575048107,35.07300575048107
DC39,GINI,Poverty,46.23037540827514,46.23037540827514
DC39,HIV_PCT,Health,37.141068695411036,37.141068695411036
DC39,MORT_CHILD,Health,26.473131899843892,26.473131899843892
DC39,MURDER,Safety,10.076104928859014,10.076104928859014
DC39,CRIME,Safety,3.5818600831096177,3.5818600831096177
DC39,AUDIT_CLEAN,Governance,14.78245823341705,14.78245823341705
DC39,UNAUTH_PCT,Governance,33.198711699611344,33.198711699611344
DC40,POP_2022,Demographics,56.732474132546855,56.732474132546855
DC40,POP_DENSITY,Demographics,8.001960285497553,8.001960285497553
DC40,POP_GROWTH_PCT,Demographics,34.28645943464994,34.28645943464994
DC40,PCT_WATER,Infrastructure,74.09015103212312,74.09015103212312
DC40,PCT_SAN,Infrastructure,51.584300956082785,51.584300956082785
DC40,PCT_ELEC,Infrastructure,21.65982173794028,21.65982173794028
DC40,REV_PC,Finance,97.11642363196303,97.11642363196303
DC40,GRANT_PCT,Finance,49.42116535370471,49.42116535370471
DC40,SURPLUS_PCT,Finance,57.68667918626816,57.68667918626816
DC40,POV_PCT,Poverty,57.99049512090269,57.99049512090269
DC40,GINI,Poverty,42.64809067679628,42.64809067679628
DC40,HIV_PCT,Health,35.448526363572114,35.448526363572114
DC40,MORT_CHILD,Health,92.43349970131881,92.43349970131881
DC40,MURDER,Safety,70.06411739235502,70.06411739235502
DC40,CRIME,Safety,66.43874402217352,66.43874402217352
DC40,AUDIT_CLEAN,Governance,61.52578383436421,61.52578383436421
DC40,UNAUTH_PCT,Governance,29.93365219276631,29.93365219276631
NW371,POP_2022,Demographics,55.55060383480547,55.55060383480547
NW371,POP_DENSITY,Demographics,13.137346839765016,13.137346839765016
NW371,POP_GROWTH_PCT,Demographics,35.665735963012914,35.665735963012914
NW371,PCT_WATER,Infrastructure,2.78779810929138,2.78779810929138
NW371,PCT_SAN,Infrastructure,10.817177012950395,10.817177012950395
NW371,PCT_ELEC,Infrastructure,36.3658240530623,36.3658240530623
NW371,REV_PC,Finance,13.818014656101838,13.818014656101838
NW371,GRANT_PCT,Finance,9.783351425945462,9.783351425945462
NW371,SURPLUS_PCT,Finance,40.81219005894151,40.81219005894151
NW371,POV_PCT,Poverty,72.40161542101578,72.40161542101578
NW371,GINI,Poverty,57.791205171601234,57.791205171601234
NW371,HIV_PCT,Health,24.85364229468655,24.85364229468655
NW371,MORT_CHILD,Health,30.176906133938914,30.176906133938914
NW371,MURDER,Safety,47.754125135678265,47.754125135678265
NW371,CRIME,Safety,52.44256039669814,52.44256039669814
NW371,AUDIT_CLEAN,Governance,23.129285623486027,23.129285623486027
NW371,UNAUTH_PCT,Governance,30.683554314491484,30.683554314491484
NW372,POP_2022,Demographics,56.012296135290725,56.012296135290725
NW372,POP_DENSITY,Demographics,61.077526405576634,61.077526405576634
NW372,POP_GROWTH_PCT,Demographics,47.33847115977466,47.33847115977466
NW372,PCT_WATER,Infrastructure,47.598295098625115,47.598295098625115
NW372,PCT_SAN,Infrastructure,77.59664659508776,77.59664659508776
NW372,PCT_ELEC,Infrastructure,74.19041404885772,74.19041404885772
NW372,REV_PC,Finance,59.54821146872177,59.54821146872177
NW372,GRANT_PCT,Finance,84.38218140045856,84.38218140045856
NW372,SURPLUS_PCT,Finance,42.27108475547166,42.27108475547166
NW372,POV_PCT,Poverty,82.45946897258762,82.45946897258762
NW372,GINI,Poverty,60.85030887071101,60.85030887071101
NW372,HIV_PCT,Health,115.42052244429179,115.42052244429179
NW372,MORT_CHILD,Health,26.150361464350446,26.150361464350446
NW372,MURDER,Safety,36.21309495565317,36.21309495565317
NW372,CRIME,Safety,58.375956564010956,58.375956564010956
NW372,AUDIT_CLEAN,Governance,57.944681059579835,57.944681059579835
NW372,UNAUTH_PCT,Governance,89.00277968350036,89.00277968350036
NW373,POP_2022,Demographics,16.63250633400932,16.63250633400932
NW373,POP_DENSITY,Demographics,48.098370373877685,48.098370373877685
NW373,POP_GROWTH_PCT,Demographics,53.24926009363992,53.24926009363992
NW373,PCT_WATER,Infrastructure,44.09295664441295,44.09295664441295
NW373,PCT_SAN,Infrastructure,10.780073161513599,10.780073161513599
NW373,PCT_ELEC,Infrastructure,58.15517610508396,58.15517610508396
NW373,REV_PC,Finance,54.58649862630828,54.58649862630828
NW373,GRANT_PCT,Finance,41.99169039580755,41.99169039580755
NW373,SURPLUS_PCT,Finance,34.086953744179084,34.086953744179084
NW373,POV_PCT,Poverty,34.52216020088743,34.52216020088743
NW373,GINI,Poverty,28.425284155212445,28.425284155212445
NW373,HIV_PCT,Health,42.81570268505284,42.81570268505284
NW373,MORT_CHILD,Health,30.62269705889955,30.62269705889955
NW373,MURDER,Safety,13.029500492947175,13.029500492947175
NW373,CRIME,Safety,9.028167103448158,9.028167103448158
NW373,AUDIT_CLEAN,Governance,14.959274926954159,14.959274926954159
NW373,UNAUTH_PCT,Governance,34.44264485098903,34.44264485098903
NW374,POP_2022,Demographics,29.460883271295852,29.460883271295852
NW374,POP_DENSITY,Demographics,34.306875865774984,34.306875865774984
NW374,POP_GROWTH_PCT,Demographics,40.01626267092222,40.01626267092222
NW374,PCT_WATER,Infrastructure,17.45358148166242,17.45358148166242
NW374,PCT_SAN,Infrastructure,59.31320336690696,59.31320336690696
NW374,PCT_ELEC,Infrastructure,24.645783459050513,24.645783459050513
NW374,REV_PC,Finance,21.33146030436982,21.33146030436982
NW374,GRANT_PCT,Finance,39.64772474664905,39.64772474664905
NW374,SURPLUS_PCT,Finance,6.730204047501459,6.730204047501459
NW374,POV_PCT,Poverty,14.189311005541613,14.189311005541613
NW374,GINI,Poverty,49.62145597383666,49.62145597383666
NW374,HIV_PCT,Health,4.748438581242212,4.748438581242212
NW374,MORT_CHILD,Health,52.351483938663115,52.351483938663115
NW374,MURDER,Safety,60.22273132718269,60.22273132718269
NW374,CRIME,Safety,22.610893243525034,22.610893243525034
NW374,AUDIT_CLEAN,Governance,35.8362553485262,35.8362553485262
NW374,UNAUTH_PCT,Governance,52.38174169702053,52.38174169702053
NW375,POP_2022,Demographics,30.66421623912961,30.66421623912961
NW375,POP_DENSITY,Demographics,57.35551041052363,57.35551041052363
NW375,POP_GROWTH_PCT,Demographics,26.57702409738657,26.57702409738657
NW375,PCT_WATER,Infrastructure,30.447954133336413,30.447954133336413
NW375,PCT_SAN,Infrastructure,24.013270713500525,24.013270713500525
NW375,PCT_ELEC,Infrastructure,46.85294398389607,46.85294398389607
NW375,REV_PC,Finance,63.15938105131099,63.15938105131099
NW375,GRANT_PCT,Finance,36.317741357656715,36.317741357656715
NW375,SURPLUS_PCT,Finance,14.575016801751936,14.575016801751936
NW375,POV_PCT,Poverty,18.345863554263687,18.345863554263687
